,T1,T2,Q1,time,run
3886,78.842,48.517,100.0,1684960018.8021975,5.0
3887,78.971,48.581,100.0,1684960020.0145242,5.0
3888,78.938,48.259,100.0,1684960021.2266736,5.0
3889,79.164,48.613,100.0,1684960022.4385486,5.0
3890,79.229,48.613,100.0,1684960023.6514716,5.0
3891,79.229,48.613,100.0,1684960024.8635528,5.0
3892,79.229,48.742,100.0,1684960026.0758255,5.0
3893,79.261,48.807,100.0,1684960027.2883596,5.0
3894,79.422,48.549,100.0,1684960028.5005436,5.0
3895,79.454,48.936,100.0,1684960029.7125962,5.0
3896,79.551,48.839,100.0,1684960030.9250255,5.0
3897,79.551,48.871,100.0,1684960032.136692,5.0
3898,79.551,49.0,100.0,1684960033.348914,5.0
3899,79.551,48.936,100.0,1684960034.5612113,5.0
3900,79.551,49.161,100.0,1684960035.7736912,5.0
3901,79.809,49.258,0.0,1684960037.0959818,5.0
3902,79.873,49.258,0.0,1684960038.2884266,5.0
3903,79.873,49.258,0.0,1684960039.4809258,5.0
3904,79.873,49.258,0.0,1684960040.6734035,5.0
3905,79.873,49.258,0.0,1684960041.866015,5.0
3906,79.873,49.258,0.0,1684960043.058873,5.0
3907,79.873,49.483,0.0,1684960044.2510748,5.0
3908,79.841,49.58,0.0,1684960045.4440215,5.0
3909,79.551,49.58,0.0,1684960046.6364043,5.0
3910,79.551,49.58,0.0,1684960047.8291407,5.0
3911,79.229,49.58,0.0,1684960049.0216148,5.0
3912,79.229,49.58,0.0,1684960050.2140663,5.0
3913,78.906,49.58,0.0,1684960051.4063158,5.0
3914,78.906,49.58,0.0,1684960052.5988007,5.0
3915,78.584,49.58,0.0,1684960053.7916825,5.0
3916,78.262,49.58,0.0,1684960054.984258,5.0
3917,78.133,49.645,0.0,1684960056.1767457,5.0
3918,77.907,49.741,0.0,1684960057.3692405,5.0
3919,77.617,49.902,0.0,1684960058.5615335,5.0
3920,77.295,49.838,0.0,1684960059.7545762,5.0
3921,76.973,49.902,0.0,1684960060.9468317,5.0
3922,76.65,49.902,0.0,1684960062.1394072,5.0
3923,76.328,49.902,0.0,1684960063.3315327,5.0
3924,76.006,49.902,0.0,1684960064.5238054,5.0
3925,75.684,49.87,0.0,1684960065.7162821,5.0
3926,75.361,49.902,0.0,1684960066.9086218,5.0
3927,75.039,49.902,0.0,1684960068.1015563,5.0
3928,74.685,49.902,0.0,1684960069.2935832,5.0
3929,74.395,49.902,0.0,1684960070.4745657,5.0
3930,73.976,49.902,0.0,1684960071.6675124,5.0
3931,73.428,49.902,0.0,1684960072.9899924,5.0
3932,73.105,49.902,0.0,1684960074.1822026,5.0
3933,72.783,49.902,0.0,1684960075.3750799,5.0
3934,72.461,49.902,0.0,1684960076.5673203,5.0
3935,72.139,49.902,0.0,1684960077.75992,5.0
3936,71.526,49.902,0.0,1684960078.9524925,5.0
3937,71.172,49.902,0.0,1684960080.1449175,5.0
3938,70.85,49.902,0.0,1684960081.3372362,5.0
3939,70.527,49.902,0.0,1684960082.5297658,5.0
3940,69.883,49.838,0.0,1684960083.7224581,5.0
3941,69.561,49.58,0.0,1684960084.9149494,5.0
3942,69.238,49.58,0.0,1684960086.107266,5.0
3943,68.723,49.58,0.0,1684960087.2995794,5.0
3944,68.271,49.548,0.0,1684960088.4922457,5.0
3945,67.949,49.58,0.0,1684960089.6849728,5.0
3946,67.627,49.58,0.0,1684960090.8771765,5.0
3947,67.305,49.548,0.0,1684960092.069568,5.0
3948,66.918,49.258,0.0,1684960093.2619615,5.0
3949,66.531,49.258,0.0,1684960094.454149,5.0
3950,66.112,49.258,0.0,1684960095.6470222,5.0
3951,65.693,49.258,0.0,1684960096.838948,5.0
3952,65.371,49.258,0.0,1684960098.0315292,5.0
3953,65.049,49.064,0.0,1684960099.224306,5.0
3954,64.694,48.936,0.0,1684960100.416232,5.0
3955,64.308,48.968,0.0,1684960101.6086178,5.0
3956,63.76,48.936,0.0,1684960102.8011448,5.0
3957,63.438,48.774,0.0,1684960103.9938846,5.0
3958,63.115,48.613,0.0,1684960105.1859717,5.0
3959,62.793,48.613,0.0,1684960106.3788145,5.0
3960,62.471,48.581,0.0,1684960107.5709896,5.0
3961,62.148,48.355,0.0,1684960108.8938892,5.0
3962,61.826,48.291,0.0,1684960110.0860531,5.0
3963,61.504,48.291,0.0,1684960111.2788725,5.0
3964,61.182,48.291,0.0,1684960112.4711106,5.0
3965,60.859,48.291,0.0,1684960113.6643138,5.0
3966,60.537,48.065,0.0,1684960114.8565326,5.0
3967,60.215,47.969,0.0,1684960116.049015,5.0
3968,59.893,47.969,0.0,1684960117.2416992,5.0
3969,59.57,47.937,0.0,1684960118.4336684,5.0
3970,59.248,47.969,0.0,1684960119.6263692,5.0
3971,58.926,47.872,0.0,1684960120.818814,5.0
3972,58.604,47.646,0.0,1684960122.0118828,5.0
3973,58.281,47.646,0.0,1684960123.2040944,5.0
3974,57.959,47.646,0.0,1684960124.3963966,5.0
3975,57.637,47.324,0.0,1684960125.5890775,5.0
3976,57.314,47.292,0.0,1684960126.7817771,5.0
3977,57.057,47.195,0.0,1684960127.9741313,5.0
3978,56.992,47.002,0.0,1684960129.166476,5.0
3979,56.67,47.002,0.0,1684960130.3588111,5.0
3980,56.348,47.002,0.0,1684960131.5515378,5.0
3981,56.187,46.712,0.0,1684960132.744183,5.0
3982,56.025,46.68,0.0,1684960133.9367743,5.0
3983,55.703,46.68,0.0,1684960135.1294696,5.0
3984,55.381,46.357,0.0,1684960136.3219008,5.0
3985,55.059,46.357,0.0,1684960137.513993,5.0
3986,54.736,46.357,0.0,1684960138.706856,5.0
3987,54.414,46.1,0.0,1684960139.8993647,5.0
3988,54.285,46.035,0.0,1684960141.092145,5.0
3989,53.995,46.035,0.0,1684960142.284365,5.0
3990,53.77,45.842,0.0,1684960143.4771738,5.0
3991,53.447,45.713,0.0,1684960144.7995396,5.0
3992,53.125,45.713,0.0,1684960145.9922104,5.0
3993,52.899,45.681,0.0,1684960147.1851573,5.0
3994,52.803,45.52,0.0,1684960148.3772924,5.0
3995,52.48,45.391,0.0,1684960149.569914,5.0
3996,52.158,45.391,0.0,1684960150.7627902,5.0
3997,52.094,45.294,0.0,1684960151.9550898,5.0
3998,51.836,45.358,0.0,1684960153.1478264,5.0
3999,51.514,45.068,0.0,1684960154.340013,5.0
4000,51.191,45.068,0.0,1684960155.532818,5.0
4001,51.159,45.068,0.0,1684960156.7252343,5.0
4002,50.869,44.778,0.0,1684960157.917865,5.0
4003,50.547,44.746,0.0,1684960159.110462,5.0
4004,50.225,44.746,0.0,1684960160.3029006,5.0
4005,50.192,44.585,0.0,1684960161.4950204,5.0
4006,49.902,44.424,0.0,1684960162.6910663,5.0
4007,49.645,44.424,0.0,1684960163.8915322,5.0
4008,49.58,44.263,0.0,1684960165.0916886,5.0
4009,49.258,44.102,0.0,1684960166.2794516,5.0
4010,49.064,44.102,0.0,1684960167.4802165,5.0
4011,48.936,44.005,0.0,1684960168.6804342,5.0
4012,48.613,43.779,0.0,1684960169.8680618,5.0
4013,48.613,43.779,0.0,1684960171.0557184,5.0
4014,48.291,43.747,0.0,1684960172.25675,5.0
4015,48.001,43.489,0.0,1684960173.456794,5.0
4016,47.969,43.457,0.0,1684960174.6447134,5.0
4017,47.679,43.457,0.0,1684960175.832479,5.0
4018,47.646,43.264,0.0,1684960177.0329475,5.0
4019,47.324,43.135,0.0,1684960178.2206216,5.0
4020,47.324,43.135,0.0,1684960179.4210014,5.0
4021,47.002,43.038,0.0,1684960180.7571228,5.0
4022,46.809,42.813,0.0,1684960181.9447336,5.0
4023,46.68,42.813,0.0,1684960183.1454816,5.0
4024,46.422,42.78,0.0,1684960184.3461533,5.0
4025,46.357,42.49,0.0,1684960185.5461223,5.0
4026,46.035,42.49,0.0,1684960186.7340248,5.0
4027,46.035,42.458,0.0,1684960187.934708,5.0
4028,45.713,42.168,0.0,1684960189.135166,5.0
4029,45.713,42.168,0.0,1684960190.33535,5.0
4030,45.391,42.168,0.0,1684960191.522891,5.0
4031,45.391,41.846,0.0,1684960192.7108088,5.0
4032,45.068,41.846,0.0,1684960193.8984191,5.0
4033,45.068,41.846,0.0,1684960195.086287,5.0
4034,44.746,41.556,0.0,1684960196.28707,5.0
4035,44.746,41.523,0.0,1684960197.4870148,5.0
4036,44.424,41.459,0.0,1684960198.6748185,5.0
4037,44.424,41.33,0.0,1684960199.8628695,5.0
4038,44.102,41.201,0.0,1684960201.0634058,5.0
4039,44.102,41.201,0.0,1684960202.263558,5.0
4040,43.779,41.201,0.0,1684960203.451157,5.0
4041,43.779,40.879,0.0,1684960204.6388834,5.0
4042,43.457,40.879,0.0,1684960205.8265226,5.0
4043,43.328,40.847,0.0,1684960207.0141654,5.0
4044,43.135,40.621,0.0,1684960208.2020648,5.0
4045,43.07,40.557,0.0,1684960209.3895605,5.0
4046,42.813,40.557,0.0,1684960210.5772939,5.0
4047,42.813,40.557,0.0,1684960211.765257,5.0
4048,42.49,40.234,0.0,1684960212.9657671,5.0
4049,42.49,40.234,0.0,1684960214.1662247,5.0
4050,42.2,40.202,0.0,1684960215.3665283,5.0
4051,42.168,39.912,0.0,1684960216.6895733,5.0
4052,41.91,39.912,0.0,1684960217.8774626,5.0
4053,41.846,39.912,0.0,1684960219.0652764,5.0
4054,41.652,39.783,0.0,1684960220.2527013,5.0
4055,41.523,39.59,0.0,1684960221.4405982,5.0
4056,41.523,39.59,0.0,1684960222.6409323,5.0
4057,41.201,39.59,0.0,1684960223.8286932,5.0
4058,41.201,39.268,0.0,1684960225.0294032,5.0
4059,40.879,39.268,0.0,1684960226.2166116,5.0
4060,40.879,39.268,0.0,1684960227.4173763,5.0
4061,40.718,39.139,0.0,1684960228.6048274,5.0
4062,40.557,38.945,0.0,1684960229.7928016,5.0
4063,40.557,38.945,0.0,1684960230.9933543,5.0
4064,40.234,38.945,0.0,1684960232.1809895,5.0
4065,40.234,38.688,0.0,1684960233.3813512,5.0
4066,39.977,38.623,0.0,1684960234.5687072,5.0
4067,39.912,38.623,0.0,1684960235.756541,5.0
4068,39.912,38.623,0.0,1684960236.9442303,5.0
4069,39.59,38.301,0.0,1684960238.1320164,5.0
4070,39.59,38.301,0.0,1684960239.319969,5.0
4071,39.332,38.301,0.0,1684960240.5200193,5.0
4072,39.268,38.043,0.0,1684960241.7077262,5.0
4073,39.268,37.979,0.0,1684960242.895473,5.0
4074,38.945,37.979,0.0,1684960244.096301,5.0
4075,38.945,37.979,0.0,1684960245.296544,5.0
4076,38.72,37.914,0.0,1684960246.4970577,5.0
4077,38.623,37.656,0.0,1684960247.6846926,5.0
4078,38.623,37.656,0.0,1684960248.8723493,5.0
4079,38.301,37.656,0.0,1684960250.060503,5.0
4080,38.301,37.624,0.0,1684960251.2609394,5.0
4081,38.236,37.334,0.0,1684960252.5966547,5.0
4082,37.979,37.334,0.0,1684960253.784634,5.0
4083,37.979,37.334,0.0,1684960254.9851189,5.0
4084,37.946,37.27,0.0,1684960256.1856709,5.0
4085,37.656,37.012,0.0,1684960257.3732555,5.0
4086,37.656,37.012,0.0,1684960258.560706,5.0
4087,37.656,37.012,0.0,1684960259.7481534,5.0
4088,37.495,37.012,0.0,1684960260.9358754,5.0
4089,37.334,36.722,0.0,1684960262.1237438,5.0
4090,37.334,36.689,0.0,1684960263.324216,5.0
4091,37.27,36.689,0.0,1684960264.5119407,5.0
4092,37.012,36.657,0.0,1684960265.6995099,5.0
4093,37.012,36.367,0.0,1684960266.887459,5.0
4094,36.947,36.367,0.0,1684960268.0876012,5.0
4095,36.689,36.367,0.0,1684960269.2752907,5.0
4096,36.689,36.367,0.0,1684960270.4632878,5.0
4097,36.689,36.109,0.0,1684960271.66371,5.0
4098,36.399,36.045,0.0,1684960272.8516335,5.0
4099,36.367,36.013,0.0,1684960274.0517337,5.0
4100,36.367,36.013,0.0,1684960275.2525811,5.0
4101,36.142,35.787,0.0,1684960276.4528036,5.0
4102,36.045,35.723,0.0,1684960277.6404011,5.0
4103,36.045,35.723,0.0,1684960278.82878,5.0
4104,36.045,35.723,0.0,1684960280.028994,5.0
4105,35.755,35.465,0.0,1684960281.2294285,5.0
4106,35.723,35.4,0.0,1684960282.4297256,5.0
4107,35.723,35.4,0.0,1684960283.617732,5.0
4108,35.69,35.4,0.0,1684960284.817989,5.0
4109,35.4,35.4,0.0,1684960286.0056617,5.0
4110,35.4,35.143,0.0,1684960287.193702,5.0
4111,35.368,35.078,0.0,1684960288.5166273,5.0
4112,35.078,35.078,0.0,1684960289.704287,5.0
4113,35.078,34.981,0.0,1684960290.9047184,5.0
4114,35.078,34.949,0.0,1684960292.1055355,5.0
4115,35.046,34.756,0.0,1684960293.2931316,5.0
4116,34.756,34.756,0.0,1684960294.4932806,5.0
4117,34.756,34.756,0.0,1684960295.6815505,5.0
4118,34.756,34.756,0.0,1684960296.8691406,5.0
4119,34.691,34.724,0.0,1684960298.0693977,5.0
4120,34.434,34.466,0.0,1684960299.269931,5.0
4121,34.434,34.434,0.0,1684960300.4703276,5.0
4122,34.434,34.434,0.0,1684960301.6581337,5.0
4123,34.305,34.434,0.0,1684960302.8457942,5.0
4124,34.111,34.498,0.0,1684960304.0464206,5.0
4125,34.111,34.176,0.0,1684960305.2468948,5.0
4126,34.111,34.111,0.0,1684960306.4473543,5.0
4127,34.079,34.111,0.0,1684960307.64764,5.0
4128,33.789,34.111,0.0,1684960308.8355215,5.0
4129,33.789,34.015,0.0,1684960310.0362442,5.0
4130,33.789,33.789,0.0,1684960311.2367086,5.0
4131,33.789,33.789,0.0,1684960312.4374511,5.0
4132,33.596,33.789,0.0,1684960313.6248133,5.0
4133,33.467,33.789,0.0,1684960314.8125257,5.0
4134,33.467,33.789,0.0,1684960316.0131197,5.0
4135,33.467,33.531,0.0,1684960317.2005122,5.0
4136,33.37,33.467,0.0,1684960318.3885343,5.0
4137,33.145,33.467,0.0,1684960319.5886178,5.0
4138,33.145,33.467,0.0,1684960320.776397,5.0
4139,33.145,33.467,0.0,1684960321.964197,5.0
4140,33.145,33.306,0.0,1684960323.1520197,5.0
4141,32.887,33.145,0.0,1684960324.487899,5.0
4142,32.822,33.145,0.0,1684960325.688529,5.0
4143,32.822,33.145,0.0,1684960326.8891602,5.0
4144,32.822,33.145,0.0,1684960328.0897694,5.0
4145,32.758,33.145,0.0,1684960329.2902567,5.0
4146,32.5,32.919,0.0,1684960330.4905207,5.0
4147,32.5,32.822,0.0,1684960331.678492,5.0
4148,32.5,32.822,0.0,1684960332.87894,5.0
4149,32.5,32.822,0.0,1684960334.0791144,5.0
4150,32.468,32.822,0.0,1684960335.2667582,5.0
4151,32.178,32.79,0.0,1684960336.4671223,5.0
4152,32.178,32.5,0.0,1684960337.6668215,5.0
4153,32.178,32.5,0.0,1684960338.8664625,5.0
4154,32.178,32.5,0.0,1684960340.0665863,5.0
4155,31.952,32.5,0.0,1684960341.2660546,5.0
4156,31.855,32.5,0.0,1684960342.4657636,5.0
4157,31.855,32.468,0.0,1684960343.6654344,5.0
4158,31.855,32.242,0.0,1684960344.8655097,5.0
4159,31.855,32.178,0.0,1684960346.0651362,5.0
4160,31.727,32.178,0.0,1684960347.264163,5.0
4161,31.533,32.178,0.0,1684960348.4634829,5.0
4162,31.533,32.178,0.0,1684960349.6629667,5.0
4163,31.533,32.178,0.0,1684960350.8623111,5.0
4164,31.533,32.017,0.0,1684960352.0614858,5.0
4165,31.437,31.855,0.0,1684960353.2611156,5.0
4166,31.211,31.855,0.0,1684960354.4607046,5.0
4167,31.211,31.855,0.0,1684960355.6606867,5.0
4168,31.211,31.855,0.0,1684960356.8604722,5.0
4169,31.211,31.855,0.0,1684960358.0604634,5.0
4170,31.211,31.855,0.0,1684960359.2594407,5.0
4171,30.953,31.63,0.0,1684960360.5946372,5.0
4172,30.889,31.533,0.0,1684960361.7943127,5.0
4173,30.889,31.533,0.0,1684960362.993825,5.0
4174,30.889,31.533,0.0,1684960364.194005,5.0
4175,30.889,31.533,0.0,1684960365.3933153,5.0
4176,30.856,31.533,0.0,1684960366.5929182,5.0
4177,30.566,31.437,0.0,1684960367.7930326,5.0
4178,30.566,31.243,0.0,1684960368.992617,5.0
4179,30.566,31.211,0.0,1684960370.192333,5.0
4180,30.566,31.211,0.0,1684960371.3918366,5.0
4181,30.566,31.211,0.0,1684960372.59149,5.0
4182,30.566,31.179,0.0,1684960373.7915921,5.0
4183,30.276,31.211,0.0,1684960374.9911711,5.0
4184,30.244,31.146,0.0,1684960376.1912324,5.0
4185,30.244,30.889,0.0,1684960377.3905857,5.0
4186,30.244,30.889,0.0,1684960378.5903678,5.0
4187,30.244,30.889,0.0,1684960379.7902684,5.0
4188,30.244,30.856,0.0,1684960380.9898841,5.0
4189,29.922,30.889,0.0,1684960382.189649,5.0
4190,29.922,30.889,0.0,1684960383.3893425,5.0
4191,29.922,30.889,0.0,1684960384.588845,5.0
4192,29.922,30.728,0.0,1684960385.7886539,5.0
4193,29.922,30.631,0.0,1684960386.9886894,5.0
4194,29.922,30.566,0.0,1684960388.1879961,5.0
4195,29.793,30.566,0.0,1684960389.387639,5.0
4196,29.6,30.566,0.0,1684960390.5870588,5.0
4197,29.6,30.566,0.0,1684960391.78709,5.0
4198,29.6,30.566,0.0,1684960392.9869425,5.0
4199,29.6,30.534,0.0,1684960394.1866097,5.0
4200,29.6,30.373,0.0,1684960395.386357,5.0
4201,29.535,30.276,0.0,1684960396.7213159,5.0
4202,29.342,30.244,0.0,1684960397.9210432,5.0
4203,29.277,30.244,0.0,1684960399.1209285,5.0
4204,29.277,30.212,0.0,1684960400.3209193,5.0
4205,29.277,30.244,0.0,1684960401.5201225,5.0
4206,29.277,30.244,0.0,1684960402.7198086,5.0
4207,29.245,30.019,0.0,1684960403.919846,5.0
4208,29.052,29.986,0.0,1684960405.1191444,5.0
4209,28.955,29.922,0.0,1684960406.319144,5.0
4210,28.955,29.922,0.0,1684960407.518647,5.0
4211,28.955,29.922,0.0,1684960408.7182565,5.0
4212,28.955,29.922,0.0,1684960409.9180577,5.0
4213,28.955,29.922,0.0,1684960411.117995,5.0
4214,28.858,29.89,0.0,1684960412.3180044,5.0
4215,28.633,29.696,0.0,1684960413.5174057,5.0
4216,28.633,29.6,0.0,1684960414.704115,5.0
4217,28.633,29.6,0.0,1684960415.903844,5.0
4218,28.633,29.6,0.0,1684960417.1034896,5.0
4219,28.633,29.6,0.0,1684960418.3036182,5.0
4220,28.601,29.6,0.0,1684960419.5030904,5.0
4221,28.601,29.567,0.0,1684960420.7026649,5.0
4222,28.407,29.6,0.0,1684960421.9025743,5.0
4223,28.311,29.535,0.0,1684960423.1022067,5.0
4224,28.343,29.31,0.0,1684960424.3022742,5.0
4225,28.311,29.277,0.0,1684960425.5018415,5.0
4226,28.311,29.277,0.0,1684960426.701286,5.0
4227,28.311,29.277,0.0,1684960427.8881388,5.0
4228,28.311,29.277,0.0,1684960429.0881064,5.0
4229,28.311,29.277,0.0,1684960430.2878675,5.0
4230,28.085,29.245,0.0,1684960431.4875002,5.0
4231,27.988,29.148,0.0,1684960432.8225117,5.0
4232,27.988,29.084,0.0,1684960434.0224285,5.0
4233,27.988,28.955,0.0,1684960435.222182,5.0
4234,27.988,28.955,0.0,1684960436.4217973,5.0
4235,27.988,28.955,0.0,1684960437.6212692,5.0
4236,27.988,28.955,0.0,1684960438.8209014,5.0
4237,27.988,28.955,0.0,1684960440.0209265,5.0
4238,27.827,28.955,0.0,1684960441.2206664,5.0
4239,27.698,28.955,0.0,1684960442.4201703,5.0
4240,27.666,28.858,0.0,1684960443.619869,5.0
4241,27.666,28.794,0.0,1684960444.819557,5.0
4242,27.666,28.633,0.0,1684960446.0191562,5.0
4243,27.666,28.633,0.0,1684960447.2190878,5.0
4244,27.666,28.633,0.0,1684960448.4190652,5.0
4245,27.666,28.633,0.0,1684960449.6181536,5.0
4246,27.666,28.601,0.0,1684960450.817924,5.0
4247,27.537,28.633,0.0,1684960452.0176215,5.0
4248,27.44,28.601,0.0,1684960453.217184,5.0
4249,27.344,28.601,0.0,1684960454.4169352,5.0
4250,27.344,28.536,0.0,1684960455.616852,5.0
4251,27.344,28.311,0.0,1684960456.8167803,5.0
4252,27.344,28.311,0.0,1684960458.016459,5.0
4253,27.344,28.311,0.0,1684960459.2157567,5.0
4254,27.344,28.311,0.0,1684960460.4158804,5.0
4255,27.344,28.311,0.0,1684960461.615506,5.0
4256,27.344,28.311,0.0,1684960462.815236,5.0
4257,27.312,28.311,0.0,1684960464.014575,5.0
4258,27.183,28.278,0.0,1684960465.214358,5.0
4259,27.021,28.311,0.0,1684960466.4144208,5.0
4260,27.021,28.246,0.0,1684960467.6138859,5.0
4261,27.021,28.149,0.0,1684960468.9491062,5.0
4262,27.021,27.988,0.0,1684960470.1487086,5.0
4263,27.021,27.988,0.0,1684960471.3484118,5.0
4264,27.021,27.988,0.0,1684960472.5481694,5.0
4265,27.021,27.988,0.0,1684960473.7478418,5.0
4266,27.021,27.988,0.0,1684960474.9474735,5.0
4267,27.021,27.988,0.0,1684960476.1472828,5.0
4268,26.925,27.988,0.0,1684960477.3469899,5.0
4269,26.828,27.956,0.0,1684960478.546601,5.0
4270,26.699,27.988,0.0,1684960479.7462387,5.0
4271,26.699,27.827,0.0,1684960480.946054,5.0
4272,26.699,27.73,0.0,1684960482.1458604,5.0
4273,26.699,27.666,0.0,1684960483.34558,5.0
4274,26.699,27.666,0.0,1684960484.5321126,5.0
4275,26.699,27.666,0.0,1684960485.7318377,5.0
4276,26.699,27.666,0.0,1684960486.9314399,5.0
4277,26.699,27.666,0.0,1684960488.1313503,5.0
4278,26.699,27.666,0.0,1684960489.331146,5.0
4279,26.635,27.634,0.0,1684960490.530616,5.0
4280,26.57,27.666,0.0,1684960491.7302513,5.0
4281,26.474,27.666,0.0,1684960492.929681,5.0
4282,26.377,27.634,0.0,1684960494.1297028,5.0
4283,26.377,27.537,0.0,1684960495.32971,5.0
4284,26.377,27.408,0.0,1684960496.5292199,5.0
4285,26.377,27.376,0.0,1684960497.7286491,5.0
4286,26.377,27.344,0.0,1684960498.928694,5.0
4287,26.377,27.344,0.0,1684960500.128121,5.0
4288,26.377,27.344,0.0,1684960501.3282037,5.0
4289,26.377,27.344,0.0,1684960502.5278714,5.0
4290,26.345,27.344,0.0,1684960503.7271037,5.0
4291,26.216,27.344,0.0,1684960505.0625777,5.0
4292,26.087,27.344,0.0,1684960506.262216,5.0
4293,26.055,27.344,0.0,1684960507.4620292,5.0
4294,26.055,27.344,0.0,1684960508.6615553,5.0
4295,26.055,27.312,0.0,1684960509.86126,5.0
4296,26.055,27.215,0.0,1684960511.0611455,5.0
4297,26.055,27.118,0.0,1684960512.2609777,5.0
4298,26.055,27.021,0.0,1684960513.460682,5.0
4299,26.055,27.021,0.0,1684960514.6598747,5.0
4300,26.055,27.021,0.0,1684960515.8595757,5.0
4301,26.022,27.021,0.0,1684960517.0594504,5.0
4302,26.055,27.021,0.0,1684960518.2592971,5.0
4303,25.894,27.021,0.0,1684960519.459031,5.0
4304,25.732,27.021,0.0,1684960520.6582687,5.0
4305,25.732,27.021,0.0,1684960521.858072,5.0
4306,25.732,26.989,0.0,1684960523.058167,5.0
4307,25.732,27.021,0.0,1684960524.2576396,5.0
4308,25.732,27.021,0.0,1684960525.4572735,5.0
4309,25.732,26.957,0.0,1684960526.656978,5.0
4310,25.732,26.86,0.0,1684960527.8565986,5.0
4311,25.732,26.731,0.0,1684960529.0566776,5.0
4312,25.732,26.699,0.0,1684960530.2561207,5.0
4313,25.732,26.699,0.0,1684960531.4562051,5.0
4314,25.7,26.699,0.0,1684960532.6555738,5.0
4315,25.732,26.699,0.0,1684960533.8551106,5.0
4316,25.539,26.699,0.0,1684960535.0552332,5.0
4317,25.475,26.667,0.0,1684960536.2552018,5.0
4318,25.41,26.699,0.0,1684960537.4542162,5.0
4319,25.41,26.699,0.0,1684960538.653875,5.0
4320,25.41,26.635,100.0,1684960539.8737838,6.0
4321,25.41,26.635,100.0,1684960541.2282526,6.0
4322,25.378,26.635,100.0,1684960542.4477105,6.0
4323,25.41,26.538,100.0,1684960543.666891,6.0
4324,25.41,26.506,100.0,1684960544.8861063,6.0
4325,25.507,26.409,100.0,1684960546.1056478,6.0
4326,25.732,26.474,100.0,1684960547.3249462,6.0
4327,25.732,26.377,100.0,1684960548.5440624,6.0
4328,25.765,26.409,100.0,1684960549.7631645,6.0
4329,26.055,26.345,100.0,1684960550.9823325,6.0
4330,26.184,26.377,100.0,1684960552.2017303,6.0
4331,26.313,26.377,100.0,1684960553.4210765,6.0
4332,26.699,26.377,100.0,1684960554.6405115,6.0
4333,26.989,26.119,100.0,1684960555.859675,6.0
4334,27.15,26.345,100.0,1684960557.0793517,6.0
4335,27.344,26.377,100.0,1684960558.2984512,6.0
4336,27.666,26.28,100.0,1684960559.5180502,6.0
4337,27.988,26.345,100.0,1684960560.73711,6.0
4338,28.246,26.57,100.0,1684960561.9569025,6.0
4339,28.633,26.087,100.0,1684960563.1762276,6.0
4340,28.891,26.184,100.0,1684960564.39562,6.0
4341,29.277,26.28,100.0,1684960565.6145961,6.0
4342,29.567,26.28,100.0,1684960566.8342562,6.0
4343,30.083,26.377,100.0,1684960568.0536246,6.0
4344,30.566,26.377,100.0,1684960569.2732008,6.0
4345,30.889,26.345,100.0,1684960570.4926639,6.0
4346,31.211,26.345,100.0,1684960571.7117214,6.0
4347,31.533,26.313,100.0,1684960572.9312098,6.0
4348,31.823,26.409,100.0,1684960574.1507993,6.0
4349,32.307,26.151,100.0,1684960575.3702035,6.0
4350,32.661,26.377,100.0,1684960576.590184,6.0
4351,33.08,26.377,100.0,1684960577.9331205,6.0
4352,33.467,26.377,100.0,1684960579.1532834,6.0
4353,33.821,26.441,100.0,1684960580.3734214,6.0
4354,34.208,26.506,100.0,1684960581.593523,6.0
4355,34.691,26.57,100.0,1684960582.8003416,6.0
4356,35.078,26.506,100.0,1684960584.0208864,6.0
4357,35.336,26.667,100.0,1684960585.2407296,6.0
4358,35.723,26.603,100.0,1684960586.4609182,6.0
4359,36.238,26.603,100.0,1684960587.680739,6.0
4360,36.625,26.667,100.0,1684960588.9011354,6.0
4361,36.979,26.828,100.0,1684960590.1212237,6.0
4362,37.334,26.893,100.0,1684960591.3411133,6.0
4363,37.656,26.957,100.0,1684960592.5486116,6.0
4364,38.011,26.893,100.0,1684960593.7685745,6.0
4365,38.591,26.893,100.0,1684960594.9887977,6.0
4366,38.913,27.666,100.0,1684960596.2086692,6.0
4367,39.139,27.15,100.0,1684960597.4291728,6.0
4368,39.558,27.247,100.0,1684960598.649018,6.0
4369,40.234,27.279,100.0,1684960599.856161,6.0
4370,40.46,27.312,100.0,1684960601.0765345,6.0
4371,40.814,27.44,100.0,1684960602.2967167,6.0
4372,41.104,27.312,100.0,1684960603.5166276,6.0
4373,41.459,27.666,100.0,1684960604.7365746,6.0
4374,41.846,27.537,100.0,1684960605.9568949,6.0
4375,42.232,27.698,100.0,1684960607.1774213,6.0
4376,42.619,27.859,100.0,1684960608.3973033,6.0
4377,42.941,27.666,100.0,1684960609.6172092,6.0
4378,43.457,27.827,100.0,1684960610.8244562,6.0
4379,43.65,28.053,100.0,1684960612.0448534,6.0
4380,44.005,28.311,100.0,1684960613.2648034,6.0
4381,44.359,28.311,100.0,1684960614.620286,6.0
4382,44.746,28.278,100.0,1684960615.8404257,6.0
4383,45.004,28.601,100.0,1684960617.0608516,6.0
4384,45.358,28.568,100.0,1684960618.2807314,6.0
4385,45.681,29.148,100.0,1684960619.5006254,6.0
4386,45.938,28.762,100.0,1684960620.7208092,6.0
4387,46.325,28.923,100.0,1684960621.9407878,6.0
4388,46.551,28.923,100.0,1684960623.161101,6.0
